"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 28, 2019","117.59","117.59","117.59","117.59","-","-0.01%"
"Oct 25, 2019","117.60","117.60","117.60","117.60","-","0.00%"
"Oct 24, 2019","117.60","117.60","117.60","117.60","-","-0.01%"
"Oct 23, 2019","117.61","117.61","117.61","117.61","-","0.00%"
"Oct 22, 2019","117.61","117.61","117.61","117.61","-","0.00%"
"Oct 21, 2019","117.61","117.61","117.61","117.61","-","0.00%"
"Oct 18, 2019","117.61","117.61","117.61","117.61","-","-0.01%"
"Oct 17, 2019","117.62","117.62","117.62","117.62","-","0.00%"
"Oct 16, 2019","117.62","117.62","117.62","117.62","-","0.00%"
"Oct 15, 2019","117.62","117.62","117.62","117.62","-","0.00%"
"Oct 14, 2019","117.62","117.63","117.63","117.62","-","-0.01%"
"Oct 11, 2019","117.63","117.63","117.63","117.63","-","-0.01%"
"Oct 10, 2019","117.64","117.64","117.64","117.64","-","0.00%"
"Oct 09, 2019","117.64","117.64","117.64","117.64","-","0.00%"
"Oct 08, 2019","117.64","117.64","117.64","117.64","-","0.00%"
"Oct 07, 2019","117.64","117.64","117.64","117.64","-","-0.01%"
"Oct 04, 2019","117.65","117.65","117.65","117.65","-","-0.01%"
"Oct 03, 2019","117.66","117.66","117.66","117.66","-","0.02%"
"Oct 02, 2019","117.64","117.66","117.66","117.64","8.50K","-0.02%"
"Oct 01, 2019","117.66","117.66","117.66","117.66","-","0.00%"
"Sep 30, 2019","117.66","117.67","117.67","117.66","-","-0.01%"
"Sep 27, 2019","117.67","117.67","117.67","117.67","-","0.00%"
"Sep 26, 2019","117.67","117.66","117.67","117.66","-","0.00%"
"Sep 25, 2019","117.67","117.67","117.67","117.67","-","0.00%"
"Sep 24, 2019","117.67","117.67","117.67","117.67","-","0.00%"
"Sep 23, 2019","117.67","117.67","117.67","117.67","-","-0.01%"
"Sep 20, 2019","117.68","117.68","117.68","117.68","-","0.00%"
"Sep 19, 2019","117.68","117.69","117.69","117.68","-","-0.01%"
"Sep 18, 2019","117.69","117.69","117.69","117.69","-","0.00%"
"Sep 17, 2019","117.69","117.69","117.69","117.69","-","0.00%"
"Sep 16, 2019","117.69","117.69","117.69","117.69","-","-0.01%"
"Sep 13, 2019","117.70","117.70","117.70","117.70","-","-0.01%"
"Sep 12, 2019","117.71","117.71","117.71","117.71","-","-0.01%"
"Sep 11, 2019","117.72","117.72","117.72","117.72","-","0.00%"
"Sep 10, 2019","117.72","117.72","117.72","117.72","-","0.00%"
"Sep 09, 2019","117.72","117.72","117.72","117.72","-","-0.01%"
"Sep 06, 2019","117.73","117.73","117.73","117.73","-","0.00%"
"Sep 05, 2019","117.73","117.73","117.73","117.73","-","-0.01%"
"Sep 04, 2019","117.74","117.74","117.74","117.74","-","0.00%"
"Sep 03, 2019","117.74","117.74","117.74","117.74","-","0.00%"
"Sep 02, 2019","117.74","117.74","117.74","117.74","-","-0.01%"
"Aug 30, 2019","117.75","117.75","117.75","117.75","-","0.00%"
"Aug 29, 2019","117.75","117.75","117.75","117.75","-","0.00%"
"Aug 28, 2019","117.75","117.75","117.75","117.75","-","0.00%"
"Aug 27, 2019","117.75","117.75","117.75","117.75","-","0.00%"
"Aug 26, 2019","117.75","117.75","117.75","117.75","-","0.00%"
"Aug 23, 2019","117.75","117.75","117.75","117.75","-","0.00%"
"Aug 22, 2019","117.75","117.76","117.76","117.75","-","-0.02%"
"Aug 21, 2019","117.77","117.77","117.77","117.77","-","0.00%"
"Aug 20, 2019","117.77","117.77","117.77","117.77","-","0.00%"
"Aug 19, 2019","117.77","117.77","117.77","117.77","-","0.00%"
"Aug 16, 2019","117.77","117.77","117.77","117.75","0.52K","0.00%"
"Aug 15, 2019","117.77","117.77","117.77","117.77","-","0.00%"
"Aug 14, 2019","117.77","117.77","117.77","117.77","-","0.00%"
"Aug 13, 2019","117.77","117.77","117.77","117.77","-","0.00%"
"Aug 12, 2019","117.77","117.77","117.77","117.77","-","0.00%"
"Aug 09, 2019","117.77","117.77","117.77","117.75","0.15K","-0.01%"
"Aug 08, 2019","117.78","117.78","117.78","117.78","-","0.00%"
"Aug 07, 2019","117.78","117.75","117.78","117.75","0.01K","0.00%"
"Aug 06, 2019","117.78","117.78","117.81","117.78","0.02K","0.00%"
"Aug 05, 2019","117.78","117.78","117.81","117.78","0.55K","0.00%"
"Aug 02, 2019","117.78","117.75","117.78","117.75","-","0.00%"
"Aug 01, 2019","117.78","117.72","117.78","117.72","0.00K","-0.02%"
"Jul 31, 2019","117.80","117.80","117.80","117.80","-","0.00%"
"Jul 30, 2019","117.80","117.80","117.80","117.80","-","0.00%"
"Jul 29, 2019","117.80","117.80","117.80","117.80","-","-0.01%"
"Jul 26, 2019","117.81","117.81","117.81","117.81","-","0.00%"
"Jul 25, 2019","117.81","117.81","117.81","117.78","0.00K","0.00%"
"Jul 24, 2019","117.81","117.81","117.81","117.81","-","0.00%"
"Jul 23, 2019","117.81","117.81","117.81","117.79","0.09K","0.00%"
